time[s],Angle - sensor1.phi [rad],Angle - sensor2.phi [rad]
3.275,1.60290332042343,1.62211414825873
3.276,1.60289053947742,1.62209519756614
3.277,1.60287776518188,1.62207625593638
3.278,1.6028649975095,1.62205732314554
3.279,1.60285223647645,1.62203839938215
3.28,1.60283948210145,1.62201948485923
3.281,1.60282673436353,1.62200057941236
3.282,1.60281399324412,1.62198168289957
3.283,1.60280125876029,1.6219627955168
3.284,1.60278853092252,1.62194391739724
3.285,1.60277580970974,1.62192504837392
3.286,1.60276309511055,1.62190618837136
3.287,1.60275038714093,1.6218873375732
3.288,1.60273768580463,1.6218684960469
3.289,1.60272499108199,1.62184966363727
3.29,1.60271230296718,1.62183084031929
3.291,1.60269962147376,1.62181202625209
3.292,1.60268694660037,1.62179322145255
3.293,1.60267427832972,1.6217744257858
3.294,1.60266161665988,1.6217556392623
3.295,1.60264896160142,1.62173686201064
3.296,1.60263631314934,1.6217180940115
3.297,1.60262367128912,1.6216993351545
3.298,1.60261103602139,1.62168058547252
3.299,1.6025984073535,1.62166184506216
3.3,1.60258578527816,1.62164311388075
3.301,1.60257316978367,1.62162439184308
3.302,1.60256056087205,1.62160567899393
3.303,1.60254795854759,1.62158697539967
3.304,1.60253536280182,1.62156828100488
3.305,1.60252277362562,1.62154959574803
3.306,1.60251019102152,1.62153091967768
3.307,1.60249761499115,1.62151225283378
3.308,1.60248504552564,1.62149359515647
3.309,1.60247248261814,1.62147494660488
3.31,1.60245992627105,1.62145630722568
3.311,1.60244737648378,1.62143767703722
3.312,1.60243483324767,1.62141905598118
3.313,1.60242229655773,1.62140044403368
3.314,1.60240976641579,1.62138184123587
3.315,1.60239724281956,1.62136324758957
3.316,1.60238472576099,1.62134466304196
3.317,1.60237221523648,1.62132608758227
3.318,1.60235971124708,1.62130752124422
3.319,1.60234721378928,1.62128896401788
3.32,1.60233472285584,1.62127041585818
3.321,1.60232223844414,1.62125187676385
3.322,1.60230976055438,1.6212333467604
3.323,1.60229728918223,1.62121482583047
3.324,1.60228482432135,1.62119631393763
3.325,1.60227236596975,1.62117781108681
3.326,1.60225991412677,1.6211593172956
3.327,1.60224746878763,1.62114083254266
3.328,1.60223502994688,1.62112235680011
3.329,1.60222259760285,1.62110389007641
3.33,1.6022101717541,1.62108543238197
3.331,1.60219775239568,1.62106698369424
3.332,1.60218533952293,1.62104854399307
3.333,1.60217293313429,1.62103011328834
3.334,1.60216053322765,1.62101169158446
3.335,1.6021481397981,1.6209932788595
3.336,1.60213575284163,1.62097487509997
3.337,1.60212337235665,1.62095648031556
3.338,1.60211099834049,1.62093809450593
3.339,1.60209863078844,1.62091971765106
3.34,1.60208626969697,1.62090134974272
3.341,1.60207391506436,1.62088299078943
3.342,1.60206156688755,1.62086464078728
3.343,1.60204922516203,1.62084629971885
3.344,1.60203688988471,1.62082796757984
3.345,1.60202456105362,1.62080964437695
3.346,1.60201223866542,1.62079133010383
3.347,1.60199992271589,1.62077302474589
3.348,1.60198761320219,1.62075472830155
3.349,1.60197531012211,1.62073644077537
3.35,1.60196301347213,1.62071816215952
3.351,1.60195072324833,1.62069989244217
3.352,1.601938439448,1.62068163162338
3.353,1.6019261620687,1.62066337970556
3.354,1.60191389110683,1.62064513668013
3.355,1.60190162655869,1.62062690253775
3.356,1.60188936842168,1.62060867727927
3.357,1.60187711669311,1.62059046090507
3.358,1.60186487136937,1.6205722534064
3.359,1.60185263244698,1.62055405477604
3.36,1.60184039992333,1.62053586501493
3.361,1.60182817379556,1.62051768412171
3.362,1.60181595406007,1.62049951208785
3.363,1.60180374071355,1.62048134890779
3.364,1.60179153375336,1.62046319458214
3.365,1.60177933317648,1.62044504910809
3.366,1.60176713897937,1.62042691247757
3.367,1.60175495115885,1.62040878468627
3.368,1.60174276971221,1.62039066573417
3.369,1.60173059463633,1.62037255561732
3.37,1.60171842592771,1.62035445432829
3.371,1.60170626358328,1.62033636186359
3.372,1.60169410760024,1.62031827822242
3.373,1.6016819579754,1.62030020340004
3.374,1.60166981470533,1.62028213738968
3.375,1.601657677787,1.62026408018833
3.376,1.60164554721756,1.6202460317944
3.377,1.60163342299374,1.62022799220261
3.378,1.60162130511219,1.62020996140682
3.379,1.60160919356993,1.62019193940429
3.38,1.601597088364,1.62017392619262
3.381,1.60158498949112,1.62015592176625
3.382,1.601572896948,1.62013792611963
3.383,1.60156081073167,1.62011993925004
3.384,1.60154873083911,1.62010196115441
3.385,1.60153665726702,1.62008399182707
3.386,1.60152459001218,1.62006603126295
3.387,1.6015125290716,1.62004807945925
3.388,1.6015004744422,1.62003013641233
3.389,1.60148842612069,1.62001220211655
3.39,1.60147638410391,1.61999427656723
3.391,1.60146434838883,1.61997635976141
3.392,1.60145231897234,1.619958451695
3.393,1.60144029585118,1.61994055236247
3.394,1.60142827902219,1.61992266175948
3.395,1.60141626848234,1.61990477988282
3.396,1.60140426422849,1.61988690672808
3.397,1.60139226625739,1.61986904228993
3.398,1.60138027456591,1.61985118656425
3.399,1.60136828915101,1.61983333954758
3.4,1.60135631000951,1.61981550123533
3.401,1.60134433713818,1.61979767162237
3.402,1.60133237053392,1.61977985070471
3.403,1.60132041019366,1.6197620384787
3.404,1.60130845611422,1.6197442349396
3.405,1.60129650829238,1.61972644008253
3.406,1.60128456672506,1.61970865390356
3.407,1.60127263140916,1.61969087639886
3.408,1.60126070234149,1.61967310756366
3.409,1.60124877951888,1.61965534739325
3.41,1.60123686293822,1.61963759588377
3.411,1.60122495259642,1.61961985303121
3.412,1.60121304849028,1.61960211883081
3.413,1.60120115061664,1.61958439327806
3.414,1.60118925897241,1.6195666763691
3.415,1.60117737355447,1.61954896809978
3.416,1.60116549435963,1.61953126846541
3.417,1.60115362138475,1.61951357746162
3.418,1.60114175462674,1.61949589508452
3.419,1.60112989408245,1.61947822132989
3.42,1.60111803974873,1.6194605561931
3.421,1.60110619162243,1.6194428996699
3.422,1.60109434970046,1.61942525175638
3.423,1.60108251397967,1.61940761244823
3.424,1.60107068445691,1.61938998174094
3.425,1.60105886112905,1.61937235963033
3.426,1.60104704399298,1.61935474611244
3.427,1.60103523304558,1.61933714118295
3.428,1.60102342828367,1.61931954483742
3.429,1.60101162970414,1.61930195707173
3.43,1.6009998373039,1.61928437788189
3.431,1.60098805107978,1.61926680726356
3.432,1.60097627102866,1.61924924521237
3.433,1.60096449714741,1.61923169172426
3.434,1.60095272943293,1.61921414679518
3.435,1.60094096788207,1.6191966104208
3.436,1.6009292124917,1.61917908259682
3.437,1.60091746325871,1.61916156331922
3.438,1.60090572017998,1.61914405258388
3.439,1.60089398325237,1.61912655038652
3.44,1.60088225247277,1.61910905672288
3.441,1.60087052783805,1.61909157158894
3.442,1.60085880934511,1.61907409498057
3.443,1.6008470969908,1.61905662689349
3.444,1.60083539077201,1.61903916732351
3.445,1.60082369068563,1.61902171626659
3.446,1.60081199672854,1.61900427371859
3.447,1.60080030889761,1.61898683967525
3.448,1.60078862718972,1.61896941413242
3.449,1.60077695160178,1.61895199708606
3.45,1.60076528213065,1.618934588532
3.451,1.60075361877322,1.618917188466
3.452,1.60074196152637,1.61889979688396
3.453,1.600730310387,1.61888241378182
3.454,1.60071866535199,1.61886503915539
3.455,1.60070702641822,1.61884767300048
3.456,1.60069539358258,1.61883031531299
3.457,1.60068376684196,1.61881296608884
3.458,1.60067214619326,1.61879562532387
3.459,1.60066053163335,1.61877829301389
3.46,1.60064892315913,1.61876096915482
3.461,1.60063732076749,1.61874365374257
3.462,1.60062572445533,1.61872634677297
3.463,1.60061413421953,1.61870904824187
3.464,1.60060255005698,1.61869175814519
3.465,1.60059097196459,1.61867447647884
3.466,1.60057939993925,1.61865720323864
3.467,1.60056783397784,1.61863993842047
3.468,1.60055627407727,1.61862268202026
3.469,1.60054472023444,1.61860543403389
3.47,1.60053317244623,1.61858819445723
3.471,1.60052163070955,1.61857096328614
3.472,1.6005100950213,1.61855374051657
3.473,1.60049856537838,1.6185365261444
3.474,1.60048704177768,1.61851932016549
3.475,1.60047552421611,1.61850212257575
3.476,1.60046401269057,1.6184849333711
3.477,1.60045250719796,1.61846775254743
3.478,1.60044100773519,1.61845058010062
3.479,1.60042951429915,1.61843341602659
3.48,1.60041802688676,1.61841626032126
3.481,1.60040654549492,1.61839911298052
3.482,1.60039507012054,1.61838197400027
3.483,1.60038360076052,1.61836484337643
3.484,1.60037213741177,1.61834772110492
3.485,1.6003606800712,1.61833060718166
3.486,1.60034922873573,1.61831350160254
3.487,1.60033778340225,1.61829640436349
3.488,1.60032634406769,1.61827931546046
3.489,1.60031491072895,1.61826223488934
3.49,1.60030348338294,1.61824516264605
3.491,1.60029206202659,1.61822809872653
3.492,1.60028064665681,1.61821104312672
3.493,1.60026923727051,1.61819399584254
3.494,1.6002578338646,1.61817695686991
3.495,1.60024643643602,1.61815992620479
3.496,1.60023504498166,1.61814290384311
3.497,1.60022365949847,1.61812588978079
3.498,1.60021227998334,1.61810888401379
3.499,1.60020090643321,1.61809188653805
3.5,1.60018953884499,1.61807489734953
3.501,1.60017817721562,1.61805791644415
3.502,1.600166821542,1.61804094381787
3.503,1.60015547182108,1.61802397946665
3.504,1.60014412804977,1.61800702338644
3.505,1.60013279022499,1.61799007557319
3.506,1.60012145834368,1.61797313602287
3.507,1.60011013240277,1.61795620473143
3.508,1.60009881239919,1.61793928169485
3.509,1.60008749832985,1.61792236690907
3.51,1.60007619019171,1.61790546037007
3.511,1.60006488798168,1.61788856207382
3.512,1.6000535916967,1.61787167201629
3.513,1.6000423013337,1.61785479019345
3.514,1.60003101688962,1.61783791660128
3.515,1.6000197383614,1.61782105123575
3.516,1.60000846574598,1.61780419409285
3.517,1.59999719904028,1.61778734516855
3.518,1.59998593824125,1.61777050445885
3.519,1.59997468334583,1.61775367195972
3.52,1.59996343435095,1.61773684766715
3.521,1.59995219125357,1.61772003157713
3.522,1.59994095405062,1.61770322368566
3.523,1.59992972273905,1.61768642398873
3.524,1.5999184973158,1.61766963248234
3.525,1.59990727777782,1.61765284916247
3.526,1.59989606412205,1.61763607402514
3.527,1.59988485634544,1.61761930706634
3.528,1.59987365444495,1.61760254828208
3.529,1.59986245841751,1.61758579766837
3.53,1.59985126826009,1.61756905522121
3.531,1.59984008396962,1.61755232093662
3.532,1.59982890554308,1.6175355948106
3.533,1.5998177329774,1.61751887683916
3.534,1.59980656626955,1.61750216701834
3.535,1.59979540541647,1.61748546534414
3.536,1.59978425041513,1.61746877181258
